file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th,major_likelihood,minor_likelihood
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-021-of-8192.mid,120,4/4 at 0.00 seconds,0.8632478632478633,117,0.45703125,2.5689655172413794,0.0,0.02564102564102564,0.4497154715043642,0.5502845284956358
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-022-of-8192.mid,120,4/4 at 0.00 seconds,0.9390243902439024,82,0.3203125,3.2839506172839505,0.04878048780487805,0.04878048780487805,0.5034078861008734,0.49659211389912666
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-023-of-8192.mid,120,4/4 at 0.00 seconds,0.2830188679245283,53,0.212,2.3653846153846154,0.03773584905660377,0.2830188679245283,0.4979938881150864,0.5020061118849136
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-024-of-8192.mid,120,4/4 at 0.00 seconds,0.46923076923076923,130,0.5078125,1.6666666666666667,0.007692307692307693,0.09230769230769231,0.4271415901974625,0.5728584098025374
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-025-of-8192.mid,120,4/4 at 0.00 seconds,0.9230769230769231,117,0.4854771784232365,3.8620689655172415,0.0,0.0,0.5101774530271399,0.48982254697286015
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-026-of-8192.mid,120,4/4 at 0.00 seconds,0.7307692307692307,52,0.203125,1.7254901960784315,0.09615384615384616,0.28846153846153844,0.5231330346488956,0.47686696535110434
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-027-of-8192.mid,120,4/4 at 0.00 seconds,0.9204545454545454,88,0.34375,6.068965517241379,0.0,0.0,0.5042257050435099,0.49577429495649006
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-028-of-8192.mid,120,4/4 at 0.00 seconds,0.1437908496732026,153,0.59765625,1.980263157894737,0.026143790849673203,0.0,0.507178005835305,0.49282199416469497
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-029-of-8192.mid,120,4/4 at 0.00 seconds,1.0,36,0.140625,7.742857142857143,0.027777777777777776,0.027777777777777776,0.5402568615946282,0.45974313840537195
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-030-of-8192.mid,120,4/4 at 0.00 seconds,0.7241379310344828,29,0.11553784860557768,5.857142857142857,0.13793103448275862,0.0,0.49598393574297184,0.504016064257028
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-031-of-8192.mid,120,4/4 at 0.00 seconds,0.582089552238806,67,0.26171875,5.4393939393939394,0.0,0.05970149253731343,0.5139991235331354,0.4860008764668648
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-032-of-8192.mid,120,4/4 at 0.00 seconds,0.5862068965517241,87,0.33984375,2.0,0.0,0.022988505747126436,0.46960405672337036,0.5303959432766296
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-033-of-8192.mid,120,4/4 at 0.00 seconds,0.6307692307692307,65,0.25390625,3.25,0.0,0.2,0.48273531777956563,0.5172646822204343
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-034-of-8192.mid,120,4/4 at 0.00 seconds,1.0,32,0.125,4.290322580645161,0.5,0.09375,0.5217094017094017,0.4782905982905982
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-035-of-8192.mid,120,4/4 at 0.00 seconds,0.52,75,0.29296875,2.0,0.013333333333333334,0.2,0.4581487739166172,0.5418512260833828
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-036-of-8192.mid,120,4/4 at 0.00 seconds,0.3125,48,0.1875,2.276595744680851,0.041666666666666664,0.3333333333333333,0.510432020594158,0.48956797940584196
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-037-of-8192.mid,120,4/4 at 0.00 seconds,0.8636363636363636,88,0.34375,3.32183908045977,0.0,0.17045454545454544,0.48060887991674295,0.519391120083257
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-038-of-8192.mid,120,4/4 at 0.00 seconds,0.41333333333333333,75,0.29296875,2.5945945945945947,0.0,0.16,0.46660261082764565,0.5333973891723544
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-039-of-8192.mid,120,4/4 at 0.00 seconds,0.18181818181818182,132,0.515625,1.3435114503816794,0.06060606060606061,0.03787878787878788,0.5120556540312832,0.4879443459687169
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-040-of-8192.mid,120,4/4 at 0.00 seconds,1.0,82,0.3203125,3.7160493827160495,0.0,0.3048780487804878,0.5162658592127324,0.4837341407872676
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-041-of-8192.mid,120,4/4 at 0.00 seconds,0.42592592592592593,108,0.4235294117647059,2.177570093457944,0.018518518518518517,0.009259259259259259,0.45296251220070616,0.547037487799294
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-042-of-8192.mid,120,4/4 at 0.00 seconds,0.881578947368421,76,0.2980392156862745,11.88,0.039473684210526314,0.14473684210526316,0.5172667858263633,0.4827332141736366
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-043-of-8192.mid,120,4/4 at 0.00 seconds,0.9722222222222222,36,0.140625,3.4285714285714284,0.0,0.08333333333333333,0.4739684125101442,0.5260315874898559
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-044-of-8192.mid,120,4/4 at 0.00 seconds,0.8725490196078431,102,0.3984375,3.623762376237624,0.0,0.0196078431372549,0.4642598213298271,0.5357401786701729
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-045-of-8192.mid,120,4/4 at 0.00 seconds,0.8918918918918919,74,0.2890625,3.5205479452054793,0.0,0.0945945945945946,0.4973693798732056,0.5026306201267945
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-046-of-8192.mid,120,4/4 at 0.00 seconds,0.5405405405405406,111,0.43359375,0.8181818181818182,0.0,0.08108108108108109,0.47562060889929736,0.5243793911007025
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-047-of-8192.mid,120,4/4 at 0.00 seconds,0.9615384615384616,78,0.3046875,1.87012987012987,0.0,0.20512820512820512,0.4796135992974533,0.5203864007025467
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-048-of-8192.mid,120,4/4 at 0.00 seconds,0.5625,64,0.25,3.857142857142857,0.234375,0.265625,0.502985423129524,0.49701457687047607
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-049-of-8192.mid,120,4/4 at 0.00 seconds,0.926829268292683,41,0.16015625,3.575,0.0,0.4878048780487805,0.49318637796711745,0.5068136220328826
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-050-of-8192.mid,120,4/4 at 0.00 seconds,0.3411764705882353,85,0.34274193548387094,1.5952380952380953,0.023529411764705882,0.0,0.506362607236869,0.49363739276313096
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-051-of-8192.mid,120,4/4 at 0.00 seconds,0.3055555555555556,72,0.2823529411764706,2.619718309859155,0.013888888888888888,0.16666666666666666,0.5211874218496735,0.4788125781503265
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-052-of-8192.mid,120,4/4 at 0.00 seconds,0.56,50,0.1953125,2.306122448979592,0.02,0.1,0.4637515607151396,0.5362484392848604
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-053-of-8192.mid,120,4/4 at 0.00 seconds,0.6216216216216216,37,0.1450980392156863,8.333333333333334,0.0,0.24324324324324326,0.5042696357985578,0.49573036420144234
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-054-of-8192.mid,120,4/4 at 0.00 seconds,0.9871794871794872,78,0.30708661417322836,4.857142857142857,0.05128205128205128,0.11538461538461539,0.481281016523968,0.5187189834760321
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-055-of-8192.mid,120,4/4 at 0.00 seconds,0.9864864864864865,74,0.29365079365079366,3.0,0.12162162162162163,0.02702702702702703,0.49737298270602937,0.5026270172939705
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-056-of-8192.mid,120,4/4 at 0.00 seconds,1.0,60,0.23622047244094488,9.220338983050848,0.0,0.23333333333333334,0.4610091298532633,0.5389908701467367
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-057-of-8192.mid,120,4/4 at 0.00 seconds,0.9714285714285714,70,0.2734375,3.608695652173913,0.0,0.014285714285714285,0.5248992672568024,0.47510073274319764
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-058-of-8192.mid,120,4/4 at 0.00 seconds,0.5277777777777778,36,0.14173228346456693,2.1714285714285713,0.0,0.3055555555555556,0.4773247158781453,0.5226752841218547
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-059-of-8192.mid,120,4/4 at 0.00 seconds,0.9325842696629213,89,0.34765625,1.9545454545454546,0.011235955056179775,0.07865168539325842,0.45019568775350466,0.5498043122464954
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-060-of-8192.mid,120,4/4 at 0.00 seconds,0.22388059701492538,67,0.26171875,3.015151515151515,0.0,0.19402985074626866,0.4581797072344165,0.5418202927655836
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-061-of-8192.mid,120,4/4 at 0.00 seconds,0.4367816091954023,87,0.33984375,3.36046511627907,0.12643678160919541,0.05747126436781609,0.47627853433917905,0.523721465660821
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-062-of-8192.mid,120,4/4 at 0.00 seconds,1.0,37,0.15416666666666667,5.027777777777778,0.0,0.16216216216216217,0.5044041234821751,0.495595876517825
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-063-of-8192.mid,120,4/4 at 0.00 seconds,0.7536231884057971,69,0.27058823529411763,1.0147058823529411,0.0,0.2898550724637681,0.5247908780784148,0.47520912192158515
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-064-of-8192.mid,120,4/4 at 0.00 seconds,0.05263157894736842,76,0.296875,2.0533333333333332,0.013157894736842105,0.27631578947368424,0.5021450459652707,0.49785495403472924
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-065-of-8192.mid,120,4/4 at 0.00 seconds,0.9855072463768116,69,0.27380952380952384,2.426470588235294,0.0,0.15942028985507245,0.48385881170707196,0.5161411882929281
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-066-of-8192.mid,120,4/4 at 0.00 seconds,0.5961538461538461,104,0.40625,3.233009708737864,0.0,0.16346153846153846,0.46018161180476735,0.5398183881952326
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-067-of-8192.mid,120,4/4 at 0.00 seconds,1.0,106,0.4140625,2.4,0.009433962264150943,0.03773584905660377,0.5243296159087856,0.4756703840912145
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-068-of-8192.mid,120,4/4 at 0.00 seconds,1.0,108,0.421875,3.2523364485981308,0.05555555555555555,0.018518518518518517,0.4900509754036713,0.5099490245963287
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-069-of-8192.mid,120,4/4 at 0.00 seconds,0.6730769230769231,52,0.203125,4.666666666666667,0.0,0.07692307692307693,0.5277631440311874,0.47223685596881265
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-070-of-8192.mid,120,4/4 at 0.00 seconds,0.4647887323943662,71,0.2795275590551181,8.085714285714285,0.028169014084507043,0.15492957746478872,0.511837385412515,0.4881626145874851
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-071-of-8192.mid,120,4/4 at 0.00 seconds,0.8253968253968254,63,0.24609375,3.903225806451613,0.015873015873015872,0.06349206349206349,0.44892583751749116,0.5510741624825088
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-072-of-8192.mid,120,4/4 at 0.00 seconds,0.5384615384615384,91,0.35546875,3.066666666666667,0.054945054945054944,0.25274725274725274,0.46568203946736886,0.5343179605326313
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-073-of-8192.mid,120,4/4 at 0.00 seconds,0.48484848484848486,66,0.25882352941176473,1.3076923076923077,0.0,0.06060606060606061,0.4339595736337386,0.5660404263662615
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-074-of-8192.mid,120,4/4 at 0.00 seconds,0.3902439024390244,41,0.16532258064516128,3.575,0.0,0.14634146341463414,0.49866361206567394,0.5013363879343261
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-075-of-8192.mid,120,4/4 at 0.00 seconds,0.9428571428571428,70,0.2734375,2.8550724637681157,0.0,0.35714285714285715,0.5172664168917545,0.48273358310824543
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-076-of-8192.mid,120,4/4 at 0.00 seconds,1.0,62,0.2421875,3.1475409836065573,0.03225806451612903,0.46774193548387094,0.5026212754661888,0.49737872453381116
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-077-of-8192.mid,120,4/4 at 0.00 seconds,0.7321428571428571,56,0.21875,6.763636363636364,0.0,0.30357142857142855,0.45158389536071936,0.5484161046392806
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-078-of-8192.mid,120,4/4 at 0.00 seconds,0.8888888888888888,90,0.3515625,1.696629213483146,0.03333333333333333,0.08888888888888889,0.48713342396581866,0.5128665760341814
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-079-of-8192.mid,120,4/4 at 0.00 seconds,1.0,59,0.23228346456692914,6.103448275862069,0.0,0.06779661016949153,0.5113017960290486,0.48869820397095143
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-080-of-8192.mid,120,4/4 at 0.00 seconds,0.9523809523809523,42,0.1640625,2.1707317073170733,0.0,0.3333333333333333,0.5040102411369751,0.49598975886302477
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-081-of-8192.mid,120,4/4 at 0.00 seconds,0.7450980392156863,51,0.19921875,2.08,0.0,0.17647058823529413,0.49622098856263797,0.503779011437362
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-082-of-8192.mid,120,4/4 at 0.00 seconds,0.9354838709677419,62,0.2421875,6.049180327868853,0.0,0.0,0.47833941956563525,0.5216605804343648
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-083-of-8192.mid,120,4/4 at 0.00 seconds,0.6164383561643836,73,0.28515625,4.972222222222222,0.0,0.1095890410958904,0.47551095255559633,0.5244890474444037
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-084-of-8192.mid,120,4/4 at 0.00 seconds,1.0,37,0.1450980392156863,2.9444444444444446,0.10810810810810811,0.3783783783783784,0.5169342518663707,0.4830657481336293
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-085-of-8192.mid,120,4/4 at 0.00 seconds,1.0,32,0.12549019607843137,3.4193548387096775,0.03125,0.375,0.4408485178134349,0.5591514821865652
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-086-of-8192.mid,120,4/4 at 0.00 seconds,0.27692307692307694,65,0.2549019607843137,3.21875,0.0,0.03076923076923077,0.4852294154619736,0.5147705845380265
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-087-of-8192.mid,120,4/4 at 0.00 seconds,0.9534883720930233,86,0.3412698412698413,2.8117647058823527,0.0,0.046511627906976744,0.5138983281228763,0.48610167187712383
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-088-of-8192.mid,120,4/4 at 0.00 seconds,0.7192982456140351,57,0.22265625,2.8392857142857144,0.0,0.07017543859649122,0.4464693007718005,0.5535306992281995
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-089-of-8192.mid,120,4/4 at 0.00 seconds,0.6923076923076923,52,0.203125,3.450980392156863,0.0,0.17307692307692307,0.5166866640003555,0.48331333599964443
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-090-of-8192.mid,120,4/4 at 0.00 seconds,1.0,52,0.20392156862745098,2.2745098039215685,0.0,0.057692307692307696,0.46460167908532957,0.5353983209146705
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-091-of-8192.mid,120,4/4 at 0.00 seconds,0.9818181818181818,110,0.4296875,2.073394495412844,0.0,0.01818181818181818,0.5108813779121271,0.489118622087873
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-092-of-8192.mid,120,4/4 at 0.00 seconds,0.9210526315789473,76,0.296875,2.6266666666666665,0.0,0.013157894736842105,0.48086931741484557,0.5191306825851544
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-093-of-8192.mid,120,4/4 at 0.00 seconds,0.3235294117647059,34,0.1328125,2.212121212121212,0.11764705882352941,0.029411764705882353,0.4559939039174258,0.5440060960825741
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-094-of-8192.mid,120,4/4 at 0.00 seconds,0.7777777777777778,90,0.3515625,1.6741573033707866,0.011111111111111112,0.14444444444444443,0.47684761199834397,0.523152388001656
