tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-058-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.13043478260869565,5.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-059-of-1000.mid,120,4/4 at 0.00 seconds,0,0,0,0,0,0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-060-of-1000.mid,120,4/4 at 0.00 seconds,0.2,5,0.15625,2.25,0.0,0.4
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-061-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,6,0.1935483870967742,1.6,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-062-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.09375,32.5,0.3333333333333333,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-063-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.09375,3.0,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-064-of-1000.mid,120,4/4 at 0.00 seconds,0.0,2,0.10526315789473684,2.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-065-of-1000.mid,120,4/4 at 0.00 seconds,0.7,10,0.3125,3.3333333333333335,0.0,0.2
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-066-of-1000.mid,120,4/4 at 0.00 seconds,1.0,13,0.40625,6.166666666666667,0.0,0.15384615384615385
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-067-of-1000.mid,120,4/4 at 0.00 seconds,0.625,8,0.25,5.428571428571429,0.0,0.375
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-068-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.0967741935483871,4.5,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-069-of-1000.mid,120,4/4 at 0.00 seconds,0.8,10,0.3125,2.111111111111111,0.0,0.2
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-070-of-1000.mid,120,4/4 at 0.00 seconds,1.0,3,0.09375,6.0,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-071-of-1000.mid,120,4/4 at 0.00 seconds,0.7,10,0.3125,3.111111111111111,0.0,0.1
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-072-of-1000.mid,120,4/4 at 0.00 seconds,0.5,12,0.375,3.4545454545454546,0.08333333333333333,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-073-of-1000.mid,120,4/4 at 0.00 seconds,0.9285714285714286,14,0.4375,1.4615384615384615,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-074-of-1000.mid,120,4/4 at 0.00 seconds,0.7,10,0.3125,4.222222222222222,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-075-of-1000.mid,120,4/4 at 0.00 seconds,0.5,2,0.08695652173913043,4.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-076-of-1000.mid,120,4/4 at 0.00 seconds,0.5,6,0.1875,3.2,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-077-of-1000.mid,120,4/4 at 0.00 seconds,0.3333333333333333,9,0.28125,6.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-078-of-1000.mid,120,4/4 at 0.00 seconds,1.0,21,0.65625,1.2,0.2857142857142857,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-079-of-1000.mid,120,4/4 at 0.00 seconds,0.75,8,0.25,1.7142857142857142,0.125,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-080-of-1000.mid,120,4/4 at 0.00 seconds,0.0,3,0.09375,3.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-081-of-1000.mid,120,4/4 at 0.00 seconds,0.8571428571428571,7,0.22580645161290322,0.3333333333333333,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-082-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,14,0.4375,2.6153846153846154,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-083-of-1000.mid,120,4/4 at 0.00 seconds,0.4,5,0.16666666666666666,2.0,0.0,0.6
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-084-of-1000.mid,120,4/4 at 0.00 seconds,1.0,7,0.22580645161290322,4.0,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-085-of-1000.mid,120,4/4 at 0.00 seconds,0.6,10,0.3125,3.2222222222222223,0.0,0.1
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-086-of-1000.mid,120,4/4 at 0.00 seconds,1.0,2,0.07692307692307693,0.0,0.0,0.5
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-087-of-1000.mid,120,4/4 at 0.00 seconds,0.25,4,0.125,5.333333333333333,0.0,0.75
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-088-of-1000.mid,120,4/4 at 0.00 seconds,1.0,7,0.21875,4.833333333333333,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-089-of-1000.mid,120,4/4 at 0.00 seconds,1.0,8,0.25,15.714285714285714,0.0,0.125
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-090-of-1000.mid,120,4/4 at 0.00 seconds,1.0,9,0.28125,4.0,0.0,0.1111111111111111
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-091-of-1000.mid,120,4/4 at 0.00 seconds,0.5,4,0.125,5.333333333333333,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-092-of-1000.mid,120,4/4 at 0.00 seconds,0.16666666666666666,12,0.375,3.090909090909091,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-093-of-1000.mid,120,4/4 at 0.00 seconds,0.0,7,0.21875,1.5,0.14285714285714285,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-094-of-1000.mid,120,4/4 at 0.00 seconds,0.8333333333333334,12,0.5714285714285714,14.363636363636363,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-095-of-1000.mid,120,4/4 at 0.00 seconds,0.2,5,0.15625,1.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-096-of-1000.mid,120,4/4 at 0.00 seconds,0.0,7,0.21875,5.0,0.0,0.2857142857142857
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-097-of-1000.mid,120,4/4 at 0.00 seconds,1.0,3,0.09375,8.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-098-of-1000.mid,120,4/4 at 0.00 seconds,0.7777777777777778,9,0.28125,2.625,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-099-of-1000.mid,120,4/4 at 0.00 seconds,0.8571428571428571,7,0.3333333333333333,2.6666666666666665,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-100-of-1000.mid,120,4/4 at 0.00 seconds,0.7142857142857143,7,0.21875,1.8333333333333333,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-101-of-1000.mid,120,4/4 at 0.00 seconds,0.18181818181818182,11,0.34375,5.4,0.18181818181818182,0.18181818181818182
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-102-of-1000.mid,120,4/4 at 0.00 seconds,0.8888888888888888,9,0.28125,3.625,0.0,0.1111111111111111
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-103-of-1000.mid,120,4/4 at 0.00 seconds,0.25,8,0.25,6.714285714285714,0.125,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-104-of-1000.mid,120,4/4 at 0.00 seconds,0.0,5,0.15625,3.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-105-of-1000.mid,120,4/4 at 0.00 seconds,1.0,8,0.25,2.4285714285714284,0.0,0.375
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-106-of-1000.mid,120,4/4 at 0.00 seconds,0.75,8,0.25,1.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-107-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.09375,0.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-108-of-1000.mid,120,4/4 at 0.00 seconds,0.7142857142857143,7,0.22580645161290322,1.8333333333333333,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-109-of-1000.mid,120,4/4 at 0.00 seconds,0.0,3,0.1,2.0,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-110-of-1000.mid,120,4/4 at 0.00 seconds,0.5714285714285714,7,0.21875,2.0,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-111-of-1000.mid,120,4/4 at 0.00 seconds,0.8181818181818182,11,0.3548387096774194,3.1,0.0,0.36363636363636365
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-112-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6,0.1875,2.8,0.0,0.16666666666666666
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-113-of-1000.mid,120,4/4 at 0.00 seconds,1.0,4,0.36363636363636365,8.0,0.0,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-114-of-1000.mid,120,4/4 at 0.00 seconds,0.7777777777777778,9,0.28125,4.125,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-115-of-1000.mid,120,4/4 at 0.00 seconds,0.5,4,0.12903225806451613,9.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-116-of-1000.mid,120,4/4 at 0.00 seconds,0.8,5,0.17857142857142858,4.75,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-117-of-1000.mid,120,4/4 at 0.00 seconds,1.0,5,0.16129032258064516,10.25,0.2,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-118-of-1000.mid,120,4/4 at 0.00 seconds,1.0,6,0.1875,3.6,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-119-of-1000.mid,120,4/4 at 0.00 seconds,0.4,5,0.15625,2.75,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-120-of-1000.mid,120,4/4 at 0.00 seconds,0.2222222222222222,9,0.2903225806451613,4.0,0.0,0.2222222222222222
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-121-of-1000.mid,120,4/4 at 0.00 seconds,0.42857142857142855,7,0.21875,1.0,0.0,0.2857142857142857
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-122-of-1000.mid,120,4/4 at 0.00 seconds,0.0,4,0.17391304347826086,6.0,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-123-of-1000.mid,120,4/4 at 0.00 seconds,0.75,4,0.125,2.0,0.0,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-124-of-1000.mid,120,4/4 at 0.00 seconds,0.0,11,0.34375,3.2,0.18181818181818182,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-125-of-1000.mid,120,4/4 at 0.00 seconds,0.14285714285714285,7,0.21875,9.333333333333334,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-126-of-1000.mid,120,4/4 at 0.00 seconds,0.6,10,0.3125,4.333333333333333,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-127-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6,0.1935483870967742,3.8,0.0,0.3333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-128-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,12,0.375,3.090909090909091,0.0,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-129-of-1000.mid,120,4/4 at 0.00 seconds,1.0,3,0.17647058823529413,9.5,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-130-of-1000.mid,120,4/4 at 0.00 seconds,0.2222222222222222,9,0.2903225806451613,2.0,0.0,0.2222222222222222
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-131-of-1000.mid,120,4/4 at 0.00 seconds,0.2857142857142857,7,0.21875,1.6666666666666667,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-132-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,6,0.1875,6.8,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-133-of-1000.mid,120,4/4 at 0.00 seconds,0.75,8,0.26666666666666666,2.7142857142857144,0.0,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-134-of-1000.mid,120,4/4 at 0.00 seconds,1.0,7,0.23333333333333334,2.0,0.0,0.14285714285714285
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-135-of-1000.mid,120,4/4 at 0.00 seconds,0.6,5,0.16129032258064516,6.25,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-136-of-1000.mid,120,4/4 at 0.00 seconds,0.08333333333333333,12,0.3870967741935484,2.6363636363636362,0.0,0.08333333333333333
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-137-of-1000.mid,120,4/4 at 0.00 seconds,0.0,4,0.125,5.666666666666667,0.0,0.25
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-138-of-1000.mid,120,4/4 at 0.00 seconds,0.5909090909090909,22,0.6875,9.714285714285714,0.0,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-139-of-1000.mid,120,4/4 at 0.00 seconds,0.875,8,0.25,5.714285714285714,0.0,0.375
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-140-of-1000.mid,120,4/4 at 0.00 seconds,0.7777777777777778,9,0.28125,2.625,0.1111111111111111,0.0
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-141-of-1000.mid,120,4/4 at 0.00 seconds,0.5,6,0.23076923076923078,7.0,0.0,0.16666666666666666
tmp\music_vae\generated\adjective01\cat-mel_2bar_big_sample_2024-05-27_194411-142-of-1000.mid,120,4/4 at 0.00 seconds,0.6666666666666666,3,0.09375,2.0,0.0,0.0
