file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th,major_likelihood,minor_likelihood,tonic,mode,key_correlation,average_pitch
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-013-of-8192.mid,120,4/4 at 0.00 seconds,1.0,36,0.140625,6.514285714285714,0.0,0.027777777777777776,0.52261335990855,0.47738664009145,C,major,0.8081819554635709,44.52777777777778
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-014-of-8192.mid,120,4/4 at 0.00 seconds,0.18461538461538463,65,0.25390625,3.625,0.0,0.23076923076923078,0.487494361184903,0.5125056388150969,G#,minor,0.7924098670865948,68.67692307692307
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-015-of-8192.mid,120,4/4 at 0.00 seconds,0.9245283018867925,53,0.20703125,2.7115384615384617,0.03773584905660377,0.09433962264150944,0.5172607762661723,0.4827392237338279,G,major,0.8100365565171839,41.679245283018865
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-016-of-8192.mid,120,4/4 at 0.00 seconds,0.3291139240506329,79,0.30859375,2.9743589743589745,0.0,0.0379746835443038,0.482847657690889,0.5171523423091111,C#,minor,0.637442637272273,45.53164556962025
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-017-of-8192.mid,120,4/4 at 0.00 seconds,0.9787234042553191,94,0.3700787401574803,1.7096774193548387,0.031914893617021274,0.22340425531914893,0.5124191759609952,0.48758082403900477,D,major,0.7572907656975495,83.61702127659575
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-018-of-8192.mid,120,4/4 at 0.00 seconds,0.3068181818181818,88,0.34375,2.4022988505747125,0.0,0.056818181818181816,0.5106563686068424,0.4893436313931577,A-,major,0.6950243820946794,70.2840909090909
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-019-of-8192.mid,120,4/4 at 0.00 seconds,0.65625,32,0.125,2.7096774193548385,0.0,0.0,0.4779730655101575,0.5220269344898425,G,minor,0.7926078202367193,65.125
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-020-of-8192.mid,120,4/4 at 0.00 seconds,1.0,122,0.48031496062992124,2.0661157024793386,0.11475409836065574,0.08196721311475409,0.4977449741059414,0.5022550258940586,D,minor,0.8226521135028723,61.35245901639344
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-021-of-8192.mid,120,4/4 at 0.00 seconds,0.8632478632478633,117,0.45703125,2.5689655172413794,0.0,0.02564102564102564,0.4497154715043642,0.5502845284956358,G,major,0.8097169542184772,41.401709401709404
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-022-of-8192.mid,120,4/4 at 0.00 seconds,0.9390243902439024,82,0.3203125,3.2839506172839505,0.04878048780487805,0.04878048780487805,0.5034078861008734,0.49659211389912666,A,minor,0.7343447871418883,42.71951219512195
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-023-of-8192.mid,120,4/4 at 0.00 seconds,0.2830188679245283,53,0.212,2.3653846153846154,0.03773584905660377,0.2830188679245283,0.4979938881150864,0.5020061118849136,A-,major,0.5875929661324386,40.660377358490564
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-024-of-8192.mid,120,4/4 at 0.00 seconds,0.46923076923076923,130,0.5078125,1.6666666666666667,0.007692307692307693,0.09230769230769231,0.4271415901974625,0.5728584098025374,F,minor,0.7227848251802731,34.52307692307692
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-025-of-8192.mid,120,4/4 at 0.00 seconds,0.9230769230769231,117,0.4854771784232365,3.8620689655172415,0.0,0.0,0.5101774530271399,0.48982254697286015,D,minor,0.7988520937764476,63.47863247863248
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-026-of-8192.mid,120,4/4 at 0.00 seconds,0.7307692307692307,52,0.203125,1.7254901960784315,0.09615384615384616,0.28846153846153844,0.5231330346488956,0.47686696535110434,B,minor,0.8024039858305115,64.71153846153847
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-027-of-8192.mid,120,4/4 at 0.00 seconds,0.9204545454545454,88,0.34375,6.068965517241379,0.0,0.0,0.5042257050435099,0.49577429495649006,C,major,0.6551898152191836,37.36363636363637
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-028-of-8192.mid,120,4/4 at 0.00 seconds,0.1437908496732026,153,0.59765625,1.980263157894737,0.026143790849673203,0.0,0.507178005835305,0.49282199416469497,C#,major,0.7144237000599749,69.50980392156863
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-029-of-8192.mid,120,4/4 at 0.00 seconds,1.0,36,0.140625,7.742857142857143,0.027777777777777776,0.027777777777777776,0.5402568615946282,0.45974313840537195,C,major,0.9008858657981488,53.25
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-030-of-8192.mid,120,4/4 at 0.00 seconds,0.7241379310344828,29,0.11553784860557768,5.857142857142857,0.13793103448275862,0.0,0.49598393574297184,0.504016064257028,F,minor,0.7366610149180698,71.03448275862068
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-031-of-8192.mid,120,4/4 at 0.00 seconds,0.582089552238806,67,0.26171875,5.4393939393939394,0.0,0.05970149253731343,0.5139991235331354,0.4860008764668648,B-,major,0.7739881722279334,46.32835820895522
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-032-of-8192.mid,120,4/4 at 0.00 seconds,0.5862068965517241,87,0.33984375,2.0,0.0,0.022988505747126436,0.46960405672337036,0.5303959432766296,C,minor,0.541337607001058,61.4367816091954
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-033-of-8192.mid,120,4/4 at 0.00 seconds,0.6307692307692307,65,0.25390625,3.25,0.0,0.2,0.48273531777956563,0.5172646822204343,B,minor,0.7312074400527494,70.63076923076923
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-034-of-8192.mid,120,4/4 at 0.00 seconds,1.0,32,0.125,4.290322580645161,0.5,0.09375,0.5217094017094017,0.4782905982905982,C,major,0.7519244760510883,40.5
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-035-of-8192.mid,120,4/4 at 0.00 seconds,0.52,75,0.29296875,2.0,0.013333333333333334,0.2,0.4581487739166172,0.5418512260833828,A,major,0.7719436317772268,37.64
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-036-of-8192.mid,120,4/4 at 0.00 seconds,0.3125,48,0.1875,2.276595744680851,0.041666666666666664,0.3333333333333333,0.510432020594158,0.48956797940584196,A-,major,0.670109944347987,58.625
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-037-of-8192.mid,120,4/4 at 0.00 seconds,0.8636363636363636,88,0.34375,3.32183908045977,0.0,0.17045454545454544,0.48060887991674295,0.519391120083257,E,minor,0.9244802787730736,39.55681818181818
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-038-of-8192.mid,120,4/4 at 0.00 seconds,0.41333333333333333,75,0.29296875,2.5945945945945947,0.0,0.16,0.46660261082764565,0.5333973891723544,G#,minor,0.661235164045454,45.693333333333335
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-039-of-8192.mid,120,4/4 at 0.00 seconds,0.18181818181818182,132,0.515625,1.3435114503816794,0.06060606060606061,0.03787878787878788,0.5120556540312832,0.4879443459687169,E-,major,0.6818193262552373,71.25757575757575
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-040-of-8192.mid,120,4/4 at 0.00 seconds,1.0,82,0.3203125,3.7160493827160495,0.0,0.3048780487804878,0.5162658592127324,0.4837341407872676,G,major,0.7584723972108309,45.24390243902439
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-041-of-8192.mid,120,4/4 at 0.00 seconds,0.42592592592592593,108,0.4235294117647059,2.177570093457944,0.018518518518518517,0.009259259259259259,0.45296251220070616,0.547037487799294,C#,major,0.7592735882721744,39.407407407407405
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-042-of-8192.mid,120,4/4 at 0.00 seconds,0.881578947368421,76,0.2980392156862745,11.88,0.039473684210526314,0.14473684210526316,0.5172667858263633,0.4827332141736366,G,major,0.7476848630525317,34.473684210526315
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-043-of-8192.mid,120,4/4 at 0.00 seconds,0.9722222222222222,36,0.140625,3.4285714285714284,0.0,0.08333333333333333,0.4739684125101442,0.5260315874898559,A,minor,0.550101222491366,53.19444444444444
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-044-of-8192.mid,120,4/4 at 0.00 seconds,0.8725490196078431,102,0.3984375,3.623762376237624,0.0,0.0196078431372549,0.4642598213298271,0.5357401786701729,A,minor,0.8450652896735256,41.549019607843135
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-045-of-8192.mid,120,4/4 at 0.00 seconds,0.8918918918918919,74,0.2890625,3.5205479452054793,0.0,0.0945945945945946,0.4973693798732056,0.5026306201267945,D,minor,0.7642977053153891,42.75675675675676
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-046-of-8192.mid,120,4/4 at 0.00 seconds,0.5405405405405406,111,0.43359375,0.8181818181818182,0.0,0.08108108108108109,0.47562060889929736,0.5243793911007025,D,major,0.4026525288653738,40.450450450450454
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-047-of-8192.mid,120,4/4 at 0.00 seconds,0.9615384615384616,78,0.3046875,1.87012987012987,0.0,0.20512820512820512,0.4796135992974533,0.5203864007025467,C,major,0.5853583829430258,63.84615384615385
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-048-of-8192.mid,120,4/4 at 0.00 seconds,0.5625,64,0.25,3.857142857142857,0.234375,0.265625,0.502985423129524,0.49701457687047607,B,minor,0.7371716336990146,38.90625
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-049-of-8192.mid,120,4/4 at 0.00 seconds,0.926829268292683,41,0.16015625,3.575,0.0,0.4878048780487805,0.49318637796711745,0.5068136220328826,A,minor,0.7699246192811702,37.41463414634146
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-050-of-8192.mid,120,4/4 at 0.00 seconds,0.3411764705882353,85,0.34274193548387094,1.5952380952380953,0.023529411764705882,0.0,0.506362607236869,0.49363739276313096,A-,major,0.7160058585644766,62.21176470588235
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-051-of-8192.mid,120,4/4 at 0.00 seconds,0.3055555555555556,72,0.2823529411764706,2.619718309859155,0.013888888888888888,0.16666666666666666,0.5211874218496735,0.4788125781503265,C#,major,0.815889987931403,77.13888888888889
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-052-of-8192.mid,120,4/4 at 0.00 seconds,0.56,50,0.1953125,2.306122448979592,0.02,0.1,0.4637515607151396,0.5362484392848604,C,minor,0.4013470126120879,39.62
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-053-of-8192.mid,120,4/4 at 0.00 seconds,0.6216216216216216,37,0.1450980392156863,8.333333333333334,0.0,0.24324324324324326,0.5042696357985578,0.49573036420144234,B-,major,0.5571201267923549,48.567567567567565
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-054-of-8192.mid,120,4/4 at 0.00 seconds,0.9871794871794872,78,0.30708661417322836,4.857142857142857,0.05128205128205128,0.11538461538461539,0.481281016523968,0.5187189834760321,A,minor,0.8360998408127202,46.62820512820513
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-055-of-8192.mid,120,4/4 at 0.00 seconds,0.9864864864864865,74,0.29365079365079366,3.0,0.12162162162162163,0.02702702702702703,0.49737298270602937,0.5026270172939705,D,minor,0.7461944249672374,45.5
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-056-of-8192.mid,120,4/4 at 0.00 seconds,1.0,60,0.23622047244094488,9.220338983050848,0.0,0.23333333333333334,0.4610091298532633,0.5389908701467367,G,major,0.7701597080310765,46.516666666666666
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-057-of-8192.mid,120,4/4 at 0.00 seconds,0.9714285714285714,70,0.2734375,3.608695652173913,0.0,0.014285714285714285,0.5248992672568024,0.47510073274319764,F,major,0.9366322678172031,69.01428571428572
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-058-of-8192.mid,120,4/4 at 0.00 seconds,0.5277777777777778,36,0.14173228346456693,2.1714285714285713,0.0,0.3055555555555556,0.4773247158781453,0.5226752841218547,G#,minor,0.5442142642236626,35.916666666666664
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-059-of-8192.mid,120,4/4 at 0.00 seconds,0.9325842696629213,89,0.34765625,1.9545454545454546,0.011235955056179775,0.07865168539325842,0.45019568775350466,0.5498043122464954,C,major,0.7941400579909977,71.13483146067416
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-060-of-8192.mid,120,4/4 at 0.00 seconds,0.22388059701492538,67,0.26171875,3.015151515151515,0.0,0.19402985074626866,0.4581797072344165,0.5418202927655836,F#,major,0.7283041344395982,41.28358208955224
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-061-of-8192.mid,120,4/4 at 0.00 seconds,0.4367816091954023,87,0.33984375,3.36046511627907,0.12643678160919541,0.05747126436781609,0.47627853433917905,0.523721465660821,B-,minor,0.7703607061699118,63.367816091954026
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-062-of-8192.mid,120,4/4 at 0.00 seconds,1.0,37,0.15416666666666667,5.027777777777778,0.0,0.16216216216216217,0.5044041234821751,0.495595876517825,D,minor,0.7424652358562243,57.2972972972973
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-063-of-8192.mid,120,4/4 at 0.00 seconds,0.7536231884057971,69,0.27058823529411763,1.0147058823529411,0.0,0.2898550724637681,0.5247908780784148,0.47520912192158515,A,major,0.8438050238019795,66.44927536231884
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-064-of-8192.mid,120,4/4 at 0.00 seconds,0.05263157894736842,76,0.296875,2.0533333333333332,0.013157894736842105,0.27631578947368424,0.5021450459652707,0.49785495403472924,F#,major,0.5852052851805752,39.88157894736842
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-065-of-8192.mid,120,4/4 at 0.00 seconds,0.9855072463768116,69,0.27380952380952384,2.426470588235294,0.0,0.15942028985507245,0.48385881170707196,0.5161411882929281,A,minor,0.8471323295979035,36.130434782608695
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-066-of-8192.mid,120,4/4 at 0.00 seconds,0.5961538461538461,104,0.40625,3.233009708737864,0.0,0.16346153846153846,0.46018161180476735,0.5398183881952326,B-,major,0.7834515090081634,36.32692307692308
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-067-of-8192.mid,120,4/4 at 0.00 seconds,1.0,106,0.4140625,2.4,0.009433962264150943,0.03773584905660377,0.5243296159087856,0.4756703840912145,C,major,0.7119775952003108,73.4245283018868
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-068-of-8192.mid,120,4/4 at 0.00 seconds,1.0,108,0.421875,3.2523364485981308,0.05555555555555555,0.018518518518518517,0.4900509754036713,0.5099490245963287,A,minor,0.685956374636814,65.49074074074075
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-069-of-8192.mid,120,4/4 at 0.00 seconds,0.6730769230769231,52,0.203125,4.666666666666667,0.0,0.07692307692307693,0.5277631440311874,0.47223685596881265,D,major,0.8272436089441791,39.11538461538461
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-070-of-8192.mid,120,4/4 at 0.00 seconds,0.4647887323943662,71,0.2795275590551181,8.085714285714285,0.028169014084507043,0.15492957746478872,0.511837385412515,0.4881626145874851,E-,major,0.6401633875547893,46.070422535211264
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-071-of-8192.mid,120,4/4 at 0.00 seconds,0.8253968253968254,63,0.24609375,3.903225806451613,0.015873015873015872,0.06349206349206349,0.44892583751749116,0.5510741624825088,G,major,0.9032214151323064,34.19047619047619
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-072-of-8192.mid,120,4/4 at 0.00 seconds,0.5384615384615384,91,0.35546875,3.066666666666667,0.054945054945054944,0.25274725274725274,0.46568203946736886,0.5343179605326313,F#,minor,0.6144902516676,35.07692307692308
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-073-of-8192.mid,120,4/4 at 0.00 seconds,0.48484848484848486,66,0.25882352941176473,1.3076923076923077,0.0,0.06060606060606061,0.4339595736337386,0.5660404263662615,C#,minor,0.7285315587609319,41.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-074-of-8192.mid,120,4/4 at 0.00 seconds,0.3902439024390244,41,0.16532258064516128,3.575,0.0,0.14634146341463414,0.49866361206567394,0.5013363879343261,E-,minor,0.7115896868175116,40.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-075-of-8192.mid,120,4/4 at 0.00 seconds,0.9428571428571428,70,0.2734375,2.8550724637681157,0.0,0.35714285714285715,0.5172664168917545,0.48273358310824543,C,major,0.6994435343730363,30.442857142857143
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-076-of-8192.mid,120,4/4 at 0.00 seconds,1.0,62,0.2421875,3.1475409836065573,0.03225806451612903,0.46774193548387094,0.5026212754661888,0.49737872453381116,D,minor,0.7295905763469323,37.33870967741935
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-077-of-8192.mid,120,4/4 at 0.00 seconds,0.7321428571428571,56,0.21875,6.763636363636364,0.0,0.30357142857142855,0.45158389536071936,0.5484161046392806,G,major,0.7200327736798452,57.357142857142854
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-078-of-8192.mid,120,4/4 at 0.00 seconds,0.8888888888888888,90,0.3515625,1.696629213483146,0.03333333333333333,0.08888888888888889,0.48713342396581866,0.5128665760341814,G,minor,0.8851738526883594,40.17777777777778
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-079-of-8192.mid,120,4/4 at 0.00 seconds,1.0,59,0.23228346456692914,6.103448275862069,0.0,0.06779661016949153,0.5113017960290486,0.48869820397095143,C,major,0.791409877844849,54.59322033898305
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-080-of-8192.mid,120,4/4 at 0.00 seconds,0.9523809523809523,42,0.1640625,2.1707317073170733,0.0,0.3333333333333333,0.5040102411369751,0.49598975886302477,G,major,0.8079252166695512,73.85714285714286
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-081-of-8192.mid,120,4/4 at 0.00 seconds,0.7450980392156863,51,0.19921875,2.08,0.0,0.17647058823529413,0.49622098856263797,0.503779011437362,E,minor,0.761843511744685,81.27450980392157
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\16bar_8192\hierdec-mel_16bar_sample_2024-09-03_202920-082-of-8192.mid,120,4/4 at 0.00 seconds,0.9354838709677419,62,0.2421875,6.049180327868853,0.0,0.0,0.47833941956563525,0.5216605804343648,A,minor,0.8679277554486381,38.435483870967744
